#{tijd} #{positie1} #{snelheid1} #{...} 
0.137	-0.0357559	0.018191	0.00081637	-0.255765	0.0805006	0.00644339	-34.7575	-18.3907	0.00221389	-1028.55	-547.026	0.047882
0.138	-0.0360117	0.0182715	0.000822814	-0.255765	0.0805003	0.00644339	-35.7859	-18.9377	0.00226177	-1028.37	-546.928	0.0478745
0.139	-0.0362674	0.018352	0.000829257	-0.255766	0.0805001	0.00644339	-36.8142	-19.4846	0.00230964	-1028.19	-546.836	0.0478675
0.14	-0.0365232	0.0184325	0.000835701	-0.255767	0.0804998	0.00644339	-37.8423	-20.0314	0.00235751	-1028.03	-546.748	0.0478609
0.141	-0.036779	0.018513	0.000842144	-0.255767	0.0804996	0.00644339	-38.8703	-20.5781	0.00240536	-1027.87	-546.665	0.0478546
0.142	-0.0370347	0.0185935	0.000848587	-0.255767	0.0804993	0.00644339	-39.8981	-21.1247	0.00245322	-1027.72	-546.586	0.0478486
0.143	-0.0372905	0.018674	0.000855031	-0.255768	0.0804991	0.00644339	-40.9257	-21.6712	0.00250106	-1027.58	-546.512	0.0478429
0.144	-0.0375463	0.0187545	0.000861474	-0.255768	0.0804989	0.00644339	-41.9533	-22.2177	0.0025489	-1027.45	-546.44	0.0478375
0.145	-0.037802	0.018835	0.000867918	-0.255769	0.0804987	0.00644339	-42.9806	-22.7641	0.00259674	-1027.32	-546.373	0.0478324
0.146	-0.0380578	0.0189155	0.000874361	-0.255769	0.0804985	0.00644339	-44.0079	-23.3105	0.00264457	-1027.2	-546.308	0.0478275
0.147	-0.0383136	0.018996	0.000880804	-0.255769	0.0804983	0.00644339	-45.035	-23.8567	0.00269239	-1027.08	-546.247	0.0478228
0.148	-0.0385694	0.0190765	0.000887248	-0.25577	0.0804981	0.00644339	-46.0621	-24.403	0.00274021	-1026.97	-546.188	0.0478184
0.149	-0.0388251	0.019157	0.000893691	-0.25577	0.080498	0.00644339	-47.089	-24.9491	0.00278803	-1026.87	-546.132	0.0478141
0.15	-0.0390809	0.0192375	0.000900135	-0.25577	0.0804978	0.00644339	-48.1158	-25.4952	0.00283584	-1026.77	-546.078	0.04781
0.151	-0.0393367	0.019318	0.000906578	-0.255771	0.0804976	0.00644339	-49.1425	-26.0413	0.00288365	-1026.67	-546.026	0.0478061
0.152	-0.0395924	0.0193985	0.000913021	-0.255771	0.0804975	0.00644339	-50.1691	-26.5873	0.00293145	-1026.58	-545.977	0.0478023
0.153	-0.0398482	0.019479	0.000919465	-0.255771	0.0804974	0.00644339	-51.1957	-27.1332	0.00297925	-1026.49	-545.929	0.0477987
0.154	-0.040104	0.0195595	0.000925908	-0.255771	0.0804972	0.00644339	-52.2221	-27.6791	0.00302705	-1026.4	-545.884	0.0477953
0.155	-0.0403597	0.01964	0.000932351	-0.255772	0.0804971	0.00644339	-53.2485	-28.225	0.00307484	-1026.32	-545.84	0.0477919
0.156	-0.0406155	0.0197205	0.000938795	-0.255772	0.080497	0.00644339	-54.2748	-28.7708	0.00312263	-1026.24	-545.797	0.0477887
0.157	-0.0408713	0.019801	0.000945238	-0.255772	0.0804968	0.00644339	-55.301	-29.3166	0.00317042	-1026.16	-545.757	0.0477857
0.158	-0.0411271	0.0198815	0.000951682	-0.255772	0.0804967	0.00644339	-56.3271	-29.8623	0.00321821	-1026.09	-545.718	0.0477827
0.159	-0.0413828	0.019962	0.000958125	-0.255773	0.0804966	0.00644339	-57.3531	-30.408	0.00326599	-1026.02	-545.68	0.0477798
0.16	-0.0416386	0.0200425	0.000964568	-0.255773	0.0804965	0.00644339	-58.3791	-30.9537	0.00331376	-1025.95	-545.643	0.0477771
0.161	-0.0418944	0.020123	0.000971012	-0.255773	0.0804964	0.00644339	-59.405	-31.4993	0.00336154	-1025.88	-545.608	0.0477744
0.162	-0.0421502	0.0202035	0.000977455	-0.255773	0.0804963	0.00644339	-60.4309	-32.0449	0.00340931	-1025.82	-545.574	0.0477718
0.163	-0.0424059	0.020284	0.000983899	-0.255773	0.0804962	0.00644339	-61.4567	-32.5905	0.00345708	-1025.76	-545.541	0.0477693
0.164	-0.0426617	0.0203645	0.000990342	-0.255774	0.0804961	0.00644339	-62.4824	-33.136	0.00350485	-1025.7	-545.51	0.0477669
0.165	-0.0429175	0.020445	0.000996785	-0.255774	0.080496	0.00644339	-63.5081	-33.6815	0.00355262	-1025.64	-545.479	0.0477646
0.166	-0.0431732	0.0205254	0.00100323	-0.255774	0.0804959	0.00644339	-64.5337	-34.227	0.00360038	-1025.58	-545.449	0.0477623
0.167	-0.043429	0.0206059	0.00100967	-0.255774	0.0804958	0.00644339	-65.5592	-34.7724	0.00364814	-1025.53	-545.42	0.0477601
0.168	-0.0436848	0.0206864	0.00101612	-0.255774	0.0804957	0.00644339	-66.5847	-35.3178	0.0036959	-1025.48	-545.392	0.047758
0.169	-0.0439406	0.0207669	0.00102256	-0.255774	0.0804957	0.00644339	-67.6102	-35.8632	0.00374366	-1025.42	-545.365	0.047756
0.17	-0.0441963	0.0208474	0.001029	-0.255774	0.0804956	0.00644339	-68.6356	-36.4085	0.00379141	-1025.37	-545.339	0.047754
0.171	-0.0444521	0.0209279	0.00103545	-0.255775	0.0804955	0.00644339	-69.6609	-36.9538	0.00383917	-1025.33	-545.313	0.047752
0.172	-0.0447079	0.0210084	0.00104189	-0.255775	0.0804954	0.00644339	-70.6862	-37.4992	0.00388692	-1025.28	-545.289	0.0477502
0.173	-0.0449637	0.0210889	0.00104833	-0.255775	0.0804954	0.00644339	-71.7115	-38.0444	0.00393467	-1025.23	-545.265	0.0477483
0.174	-0.0452194	0.0211694	0.00105478	-0.255775	0.0804953	0.00644339	-72.7367	-38.5897	0.00398241	-1025.19	-545.241	0.0477466
0.175	-0.0454752	0.0212499	0.00106122	-0.255775	0.0804952	0.00644339	-73.7619	-39.1349	0.00403016	-1025.15	-545.218	0.0477448
0.176	-0.045731	0.0213304	0.00106766	-0.255775	0.0804951	0.00644339	-74.787	-39.6801	0.0040779	-1025.11	-545.196	0.0477431
0.177	-0.0459868	0.0214109	0.00107411	-0.255775	0.0804951	0.00644339	-75.8121	-40.2253	0.00412565	-1025.07	-545.175	0.0477415
0.178	-0.0462425	0.0214914	0.00108055	-0.255776	0.080495	0.00644339	-76.8371	-40.7705	0.00417339	-1025.03	-545.154	0.0477399
0.179	-0.0464983	0.0215719	0.00108699	-0.255776	0.080495	0.00644339	-77.8621	-41.3156	0.00422113	-1024.99	-545.133	0.0477384
0.18	-0.0467541	0.0216524	0.00109344	-0.255776	0.0804949	0.00644339	-78.8871	-41.8607	0.00426886	-1024.95	-545.114	0.0477369
0.181	-0.0470099	0.0217329	0.00109988	-0.255776	0.0804948	0.00644339	-79.912	-42.4058	0.0043166	-1024.91	-545.094	0.0477354
0.182	-0.0472656	0.0218134	0.00110632	-0.255776	0.0804948	0.00644339	-80.9369	-42.9509	0.00436433	-1024.88	-545.075	0.047734
0.183	-0.0475214	0.0218939	0.00111277	-0.255776	0.0804947	0.00644339	-81.9618	-43.496	0.00441207	-1024.84	-545.057	0.0477326
0.184	-0.0477772	0.0219744	0.00111921	-0.255776	0.0804947	0.00644339	-82.9866	-44.041	0.0044598	-1024.81	-545.039	0.0477312
