#{tijd} #{positie1} #{snelheid1} #{...} 
0.43	-0.00832915	-0.00628911	0.000280815	0.0544097	-0.302394	-4.0565e-05	-0.824036	-0.598375	0.000361452	329.091	-468.901	0.0353112	-0.826501	-0.599234	0.000615061	336.512	-486.986	1.78711	-0.229982	0.677327	0.0225168	-648.013	-213.053	34.4319	1.38257	-0.0050729	-0.0337059	17.4034	509.622	10.2687	4.94656	0.263647	-0.11165	-16.8552	264.332	-0.729384	7.20151	5.74453	-0.386603	-126.464	146.042	2.51092
0.44	-0.00712561	-0.00914342	0.000264505	0.181119	-0.254486	-0.00319555	-1.00018	-0.119859	0.000283622	54.1994	-575.362	0.0666317	-1.0024	-0.121351	0.000642845	65.2153	-590.827	0.529578	0.184805	-0.711941	-0.0205266	649.42	176.38	-35.0019	-1.64119	0.306229	0.0468354	-71.3994	-420.465	-7.0643	4.12489	2.75241	-0.103698	-143.631	222.096	2.28102	5.79233	7.07169	-0.353417	-154.474	118.324	4.10933
0.45	-0.00480754	-0.0112223	0.000217432	0.274143	-0.149989	-0.00603522	-0.911576	0.388281	0.000167108	-242.292	-529.866	0.0782755	-0.913354	0.386244	0.000516993	-228.07	-541.958	-0.891971	-0.147758	0.693436	0.0182099	-667.299	-138.483	36.5799	1.35527	-0.267711	-0.0384168	104.967	501.557	7.95404	2.20975	4.5139	-0.0682666	-230.268	123.013	4.63113	4.13247	8.09163	-0.304889	-176.36	84.8086	5.56591
0.46	-0.00189508	-0.0120964	0.000149921	0.300026	-0.0211616	-0.00724161	-0.576049	0.788493	4.35035e-05	-478.536	-338.042	0.0679292	-0.577153	0.786004	0.000255556	-461.576	-345.602	-2.10933	0.111455	-0.731666	-0.0163429	665.235	103.382	-36.924	-1.58459	0.513439	0.0498582	-130.227	-404.776	-5.30339	-0.273697	5.12755	-0.0153404	-255.646	-1.55395	5.71879	2.29001	8.75354	-0.242845	-190.795	47.007	6.79892
0.47	0.000989774	-0.0116904	7.55284e-05	0.271418	0.100634	-0.00740545	-0.0819957	0.968553	-5.64381e-05	-584.633	-50.4236	0.0355439	-0.082403	0.965852	-5.61778e-05	-566.218	-53.4317	-2.60782	-0.061349	0.70497	0.0135868	-678.315	-62.0925	38.266	1.28594	-0.517332	-0.0419353	189.877	477.427	5.36655	-2.69879	4.51142	0.0414252	-220.202	-117.889	5.41369	0.344702	9.02365	-0.169901	-196.808	6.77473	7.73562
0.48	0.00330842	-0.0101922	7.74243e-06	0.189779	0.191182	-0.00598657	0.434573	0.877603	-0.000114703	-528.778	250.383	-0.0080401	0.434878	0.874948	-0.000324927	-509.821	251.972	-2.29516	0.0364814	-0.737687	-0.0119731	672.682	28.9097	-38.3894	-1.49869	0.715451	0.0519337	-186.58	-381.78	-3.45132	-4.52481	2.88025	0.0890553	-139.043	-201.485	3.95053	-1.61657	8.88772	-0.0892937	-193.967	-33.8508	8.3248
0.49	0.00469394	-0.00799898	-4.33403e-05	0.087632	0.237619	-0.00412581	0.831912	0.543038	-0.00012485	-329.773	478.467	-0.0540625	0.832955	0.540621	-0.000473003	-311.796	485.169	-1.15072	0.0237647	0.711511	0.00881725	-680.801	14.8987	39.4621	1.17252	-0.747235	-0.0440878	268.723	437.49	2.60057	-5.39608	0.634859	0.117927	-32.8024	-239.444	1.73586	-3.50562	8.35231	-0.00466139	-182.439	-72.7768	8.53784
0.5	0.00498693	-0.00556602	-7.15186e-05	-0.0274023	0.236915	-0.00148158	1.00558	0.0597073	-8.69547e-05	-47.5719	573.968	-0.0869658	1.00715	0.0576253	-0.000446621	-31.5349	584.962	0.317504	-0.0422096	-0.731984	-0.00740687	671.763	-46.0643	-39.3811	-1.38861	0.906793	0.0531213	-239.635	-351.802	-1.52871	-5.1669	-1.74334	0.122768	77.6772	-228.029	-0.780428	-5.23878	7.44442	0.0801916	-162.954	-108.042	8.37023
0.51	0.00421617	-0.00338085	-7.50228e-05	-0.123572	0.189795	0.000737288	0.915335	-0.441505	-1.7935e-05	239.947	518.091	-0.0986374	0.91723	-0.443163	-0.000280786	253.846	532.798	1.67624	0.104376	0.709753	0.00402614	-674.689	91.3572	40.1615	1.01744	-0.951927	-0.0447267	338.126	383.495	-0.226656	-3.89351	-3.77012	0.102805	172.91	-170.122	-3.15098	-6.74215	6.20924	0.161537	-136.714	-137.991	7.84136
0.52	0.00260164	-0.00185598	-5.638e-05	-0.195491	0.106538	0.00288092	0.590225	-0.831409	6.00348e-05	460.69	331.496	-0.0830769	0.592424	-0.832522	-3.392e-05	470.886	349.421	2.61144	-0.124473	-0.718309	-0.00265174	662.547	-120.798	-39.888	-1.25654	1.08038	0.0534063	-288.658	-315.207	0.439098	-1.8197	-5.01937	0.0616985	234.912	-74.5227	-4.93709	-7.95565	4.70648	0.235946	-105.255	-161.393	6.99108
