#{tijd} #{positie1} #{snelheid1} #{...} 
0.88	-0.2288	0.0771778	0.00560389	-0.26013	0.0819394	0.00644342	-1.1844	-0.146557	0.00563132	129.016	-576.688	0.0169546	-1.17961	-0.147538	0.00562419	124.551	-559.617	0.0340795
0.89	-0.231396	0.0779697	0.00566832	-0.259068	0.0819673	0.0064434	-1.19441	0.250736	0.00567737	-104.372	-578.711	0.0300059	-1.18839	0.251597	0.00568717	-115.895	-574.162	0.0217756
0.9	-0.233992	0.0787617	0.00573276	-0.258078	0.0815675	0.0064434	-1.04551	0.621351	0.00572872	-333.805	-491.458	0.0326999	-1.04198	0.618682	0.00573337	-316.631	-482.369	0.0199099
0.91	-0.236589	0.0795541	0.00579719	-0.257329	0.0808042	0.00644341	-0.762624	0.898404	0.00577926	-492.246	-321.997	0.0199538	-0.762747	0.904815	0.00578227	-498.512	-312.769	0.038178
0.92	-0.239186	0.0803472	0.00586163	-0.256949	0.0798079	0.00644343	-0.392152	1.04396	0.00583467	-577.074	-95.4415	0.0256015	-0.398467	1.04824	0.00582993	-582.15	-102.198	0.0101271
0.93	-0.241783	0.0811409	0.00592606	-0.256996	0.0787495	0.00644347	0.00157845	1.03443	0.00588755	-569.649	139.012	0.00969934	-0.00437749	1.02829	0.0058968	-565.515	133.935	0.0183406
0.94	-0.24438	0.0819353	0.0059905	-0.257454	0.0778043	0.00644351	0.353926	0.867303	0.00595666	-468.278	342.998	0.00406148	0.355897	0.861985	0.00594819	-463.661	355.611	0.00334677
0.95	-0.246977	0.0827303	0.00605493	-0.258236	0.0771205	0.00644354	0.611732	0.573459	0.00601955	-291.272	496.14	-0.00312915	0.619304	0.574325	0.00602946	-296.312	504.848	-0.00673234
0.96	-0.249573	0.0835257	0.00611937	-0.259213	0.0767965	0.00644357	0.738089	0.205206	0.00609557	-85.4002	569.781	-0.0114172	0.740268	0.203821	0.00609981	-57.0864	573.371	-0.00926352
0.97	-0.252169	0.0843211	0.0061838	-0.260232	0.0768726	0.00644359	0.711531	-0.182953	0.00617366	145.944	559.747	-0.0041822	0.707672	-0.183542	0.00617645	158.904	542.751	-0.0348655
0.98	-0.254763	0.0851163	0.00624824	-0.261141	0.0773304	0.00644359	0.535825	-0.531897	0.00625438	354.776	452.641	-0.00940537	0.530039	-0.526342	0.00625186	346.404	452.033	-0.0258194
0.99	-0.257358	0.0859112	0.00631267	-0.261805	0.0780994	0.00644358	0.238409	-0.783258	0.00633138	504.02	285.827	-0.0205006	0.233945	-0.782007	0.00633234	490.741	273.401	0.00491706
1	-0.259951	0.0867054	0.00637711	-0.262127	0.0790671	0.00644355	-0.135875	-0.89934	0.0064098	569.211	67.1621	-0.00303266	-0.135544	-0.908835	0.00640143	574.771	66.0574	-0.0130409
1.01	-0.262545	0.0874989	0.00644154	-0.262053	0.080091	0.00644352	-0.529519	-0.868267	0.00647476	552.914	-163.265	-0.00149056	-0.523453	-0.871678	0.0064834	557.765	-155.144	0.00688364
